Timestamp,Worker_ID,Labor Type,PPG_Level,Fatigue_Indicator,Activity_Level
2025-01-18 22:35:00,5168,K5,97.84754621102212,0,3
2025-01-18 22:40:00,5169,K2,98.71966784844355,1,4
2025-01-18 22:45:00,5170,K4,93.12974010690205,1,2
2025-01-18 22:50:00,5171,K3,82.72642743860752,0,4
2025-01-18 22:55:00,5172,K1,89.69224581558443,0,1
2025-01-18 23:00:00,5173,K4,88.85064092171355,0,2
2025-01-18 23:05:00,5174,K2,92.04847329276174,1,2
2025-01-18 23:10:00,5175,K1,92.40884416604575,0,3
2025-01-18 23:15:00,5176,K3,91.10201315079213,0,1
2025-01-18 23:20:00,5177,K6,85.22877610625622,0,3
2025-01-18 23:25:00,5178,K1,84.17571134137232,0,3
2025-01-18 23:30:00,5179,K3,81.60806798048534,0,2
2025-01-18 23:35:00,5180,K4,89.21835369394823,0,1
2025-01-18 23:40:00,5181,K3,94.12598318993798,0,2
2025-01-18 23:45:00,5182,K1,90.83824972398854,0,3
2025-01-18 23:50:00,5183,K3,99.29923609033594,1,1
2025-01-18 23:55:00,5184,K3,84.88282956455892,1,3
2025-01-19 00:00:00,5185,K6,91.38432753133813,0,3
2025-01-19 00:05:00,5186,K5,81.35474384772053,0,1
2025-01-19 00:10:00,5187,K4,86.30010584004927,0,1
2025-01-19 00:15:00,5188,K6,95.15252095775868,0,2
2025-01-19 00:20:00,5189,K4,98.1063352842375,0,3
2025-01-19 00:25:00,5190,K3,94.40560024673957,1,1
2025-01-19 00:30:00,5191,K2,98.94306666495109,0,1
2025-01-19 00:35:00,5192,K3,93.15760545709867,0,1
2025-01-19 00:40:00,5193,K6,89.16241288237912,0,2
2025-01-19 00:45:00,5194,K2,94.65858901689721,0,2
2025-01-19 00:50:00,5195,K5,81.53413323252781,1,4
2025-01-19 00:55:00,5196,K5,96.32600744369772,1,3
2025-01-19 01:00:00,5197,K1,84.3934155214202,0,4
2025-01-19 01:05:00,5198,K5,90.40388561483324,0,1
2025-01-19 01:10:00,5199,K2,96.49340688895188,1,1
2025-01-19 01:15:00,5200,K2,85.68368163934561,1,2
2025-01-19 01:20:00,5201,K3,86.58057209515992,0,2
2025-01-19 01:25:00,5202,K4,99.82620387453196,0,1
2025-01-19 01:30:00,5203,K5,96.67702901128229,1,3
2025-01-19 01:35:00,5204,K2,84.92976108120689,1,4
2025-01-19 01:40:00,5205,K5,84.22719839794729,0,1
2025-01-19 01:45:00,5206,K6,89.96290220859898,0,4
2025-01-19 01:50:00,5207,K2,96.38927467105496,0,4
2025-01-19 01:55:00,5208,K3,81.02225657051449,1,3
2025-01-19 02:00:00,5209,K1,94.88205124854787,0,1
2025-01-19 02:05:00,5210,K5,81.86126298489746,0,1
2025-01-19 02:10:00,5211,K3,89.75107576727308,0,4
2025-01-19 02:15:00,5212,K2,94.00406675904978,0,3
2025-01-19 02:20:00,5213,K4,93.22493089055774,1,4
2025-01-19 02:25:00,5214,K2,87.3681703687388,1,2
2025-01-19 02:30:00,5215,K1,98.19359783174869,0,1
2025-01-19 02:35:00,5216,K6,99.41745563940847,0,3
2025-01-19 02:40:00,5217,K5,91.0141851429565,0,4
2025-01-19 02:45:00,5218,K3,84.85658699004644,0,3
2025-01-19 02:50:00,5219,K3,90.21467153302791,1,3
2025-01-19 02:55:00,5220,K2,88.49712938857526,0,2
2025-01-19 03:00:00,5221,K1,85.86185127407636,1,1
2025-01-19 03:05:00,5222,K5,89.99275082891495,0,4
2025-01-19 03:10:00,5223,K3,82.37782013232315,0,3
2025-01-19 03:15:00,5224,K5,90.62264408599691,0,1
2025-01-19 03:20:00,5225,K3,88.87991782760467,0,2
2025-01-19 03:25:00,5226,K4,89.5062727492836,1,3
2025-01-19 03:30:00,5227,K4,82.8034622219655,0,3
2025-01-19 03:35:00,5228,K3,99.23777971993893,0,1
2025-01-19 03:40:00,5229,K6,84.83534052538216,0,2
2025-01-19 03:45:00,5230,K2,96.30520951608759,1,1
2025-01-19 03:50:00,5231,K3,87.46100492822791,1,1
2025-01-19 03:55:00,5232,K4,80.86037586777103,0,3
2025-01-19 04:00:00,5233,K1,95.57717128645929,1,3
2025-01-19 04:05:00,5234,K3,81.06464436055924,0,1
2025-01-19 04:10:00,5235,K2,85.79910547001685,0,1
2025-01-19 04:15:00,5236,K6,92.7601954368641,1,4
2025-01-19 04:20:00,5237,K4,98.68078198774981,1,3
2025-01-19 04:25:00,5238,K2,84.62344401935097,1,3
2025-01-19 04:30:00,5239,K1,95.39888921749579,0,2
2025-01-19 04:35:00,5240,K1,89.13511704782388,0,3
2025-01-19 04:40:00,5241,K4,99.66810528240151,0,3
2025-01-19 04:45:00,5242,K6,89.90810245488628,1,3
2025-01-19 04:50:00,5243,K1,81.12298195547922,0,3
2025-01-19 04:55:00,5244,K6,87.16254252853106,0,2
2025-01-19 05:00:00,5245,K3,93.04774859495697,1,2
2025-01-19 05:05:00,5246,K4,91.33573498736354,0,3
2025-01-19 05:10:00,5247,K3,98.54703957393826,0,3
2025-01-19 05:15:00,5248,K3,96.20043115154404,0,4
2025-01-19 05:20:00,5249,K4,94.34690620798494,0,2
2025-01-19 05:25:00,5250,K5,87.9164205656369,0,3
2025-01-19 05:30:00,5251,K1,83.83650101020011,0,4
2025-01-19 05:35:00,5252,K1,91.55350761457215,1,1
2025-01-19 05:40:00,5253,K1,82.31485236034653,0,4
2025-01-19 05:45:00,5254,K1,86.45199334003343,0,4
2025-01-19 05:50:00,5255,K6,91.55050716214915,0,1
2025-01-19 05:55:00,5256,K5,80.42670456771856,0,4
2025-01-19 06:00:00,5257,K6,85.44645982536339,0,2
2025-01-19 06:05:00,5258,K1,83.93429243945474,0,1
2025-01-19 06:10:00,5259,K2,91.33482137750163,1,4
2025-01-19 06:15:00,5260,K6,84.5823030139282,0,1
2025-01-19 06:20:00,5261,K5,92.96245944418409,0,4
2025-01-19 06:25:00,5262,K6,93.14278020644252,0,2
2025-01-19 06:30:00,5263,K5,85.04978625168955,0,4
2025-01-19 06:35:00,5264,K6,84.3788619240576,0,1
2025-01-19 06:40:00,5265,K2,92.28997549259566,0,3
2025-01-19 06:45:00,5266,K1,95.30265483694693,1,2
2025-01-19 06:50:00,5267,K1,97.53359140444402,0,3
2025-01-19 06:55:00,5268,K4,90.91142637054011,0,1
2025-01-19 07:00:00,5269,K1,86.64796015028398,0,3
2025-01-19 07:05:00,5270,K5,88.74177536973916,0,2
2025-01-19 07:10:00,5271,K2,89.4793313911872,1,2
2025-01-19 07:15:00,5272,K2,85.90879947465605,1,1
2025-01-19 07:20:00,5273,K5,91.94085796765278,1,3
2025-01-19 07:25:00,5274,K6,91.23223084677497,0,1
2025-01-19 07:30:00,5275,K5,90.64135745106708,0,4
2025-01-19 07:35:00,5276,K4,90.01055950417381,1,3
2025-01-19 07:40:00,5277,K2,82.36320928597885,0,1
2025-01-19 07:45:00,5278,K2,96.96665861742292,0,4
2025-01-19 07:50:00,5279,K5,90.80491625509367,1,1
2025-01-19 07:55:00,5280,K1,88.95353881125514,0,2
2025-01-19 08:00:00,5281,K2,82.77480123981555,1,3
2025-01-19 08:05:00,5282,K3,96.79000937257663,0,1
2025-01-19 08:10:00,5283,K2,81.38851660066234,0,4
2025-01-19 08:15:00,5284,K4,99.77529131919387,0,4
2025-01-19 08:20:00,5285,K4,85.63800270137124,1,4
2025-01-19 08:25:00,5286,K3,90.7842038908315,0,1
2025-01-19 08:30:00,5287,K1,81.57862626999015,1,3
2025-01-19 08:35:00,5288,K4,80.91317170164972,0,4
2025-01-19 08:40:00,5289,K3,91.68039175389035,0,4
2025-01-19 08:45:00,5290,K6,95.1896900565489,0,3
2025-01-19 08:50:00,5291,K2,97.49332902816009,1,4
2025-01-19 08:55:00,5292,K3,94.26548808323781,0,2
2025-01-19 09:00:00,5293,K2,90.36034287029509,0,1
2025-01-19 09:05:00,5294,K3,97.47916218523214,1,2
2025-01-19 09:10:00,5295,K3,86.89931477373014,0,3
2025-01-19 09:15:00,5296,K6,81.58857087241789,0,4
2025-01-19 09:20:00,5297,K4,97.22002973047235,0,3
2025-01-19 09:25:00,5298,K1,97.25489055620915,0,1
2025-01-19 09:30:00,5299,K6,92.17215260577285,0,4
2025-01-19 09:35:00,5300,K3,88.29929837843854,0,1
2025-01-19 09:40:00,5301,K5,88.21819687427714,0,3
2025-01-19 09:45:00,5302,K4,95.14718560803692,1,1
2025-01-19 09:50:00,5303,K5,85.83530622180163,0,4
2025-01-19 09:55:00,5304,K5,89.27487266904106,0,3
2025-01-19 10:00:00,5305,K1,82.43682845594043,0,3
2025-01-19 10:05:00,5306,K3,93.91974089409311,1,4
2025-01-19 10:10:00,5307,K4,96.04606515694692,0,2
2025-01-19 10:15:00,5308,K3,85.91945435984438,1,3
2025-01-19 10:20:00,5309,K2,82.30189749484158,1,1
2025-01-19 10:25:00,5310,K4,80.01149735223228,0,1
2025-01-19 10:30:00,5311,K4,97.38990661781368,1,1
2025-01-19 10:35:00,5312,K6,88.96187872355986,0,1
2025-01-19 10:40:00,5313,K2,90.38074272355206,0,2
2025-01-19 10:45:00,5314,K4,89.9222412140528,0,2
2025-01-19 10:50:00,5315,K4,98.46652594946534,0,1
2025-01-19 10:55:00,5316,K5,84.43640774966993,0,3
2025-01-19 11:00:00,5317,K3,86.47346346112174,0,1
2025-01-19 11:05:00,5318,K1,80.38938325417276,0,3
2025-01-19 11:10:00,5319,K4,93.81511391920971,1,3
2025-01-19 11:15:00,5320,K3,80.18483133919008,0,3
2025-01-19 11:20:00,5321,K3,80.37706390798174,0,1
2025-01-19 11:25:00,5322,K6,94.26574414363783,0,2
2025-01-19 11:30:00,5323,K2,87.44203029754374,0,3
2025-01-19 11:35:00,5324,K4,90.93127162844631,0,4
2025-01-19 11:40:00,5325,K3,90.54694089613791,0,4
2025-01-19 11:45:00,5326,K6,96.13077296635939,1,3
2025-01-19 11:50:00,5327,K5,96.99848196547575,0,2
2025-01-19 11:55:00,5328,K5,97.50696304981814,1,1
2025-01-19 12:00:00,5329,K1,96.52025902932245,0,3
2025-01-19 12:05:00,5330,K1,99.65759799544007,0,3
2025-01-19 12:10:00,5331,K4,85.75520127064767,0,3
2025-01-19 12:15:00,5332,K3,91.23213461732574,0,3
2025-01-19 12:20:00,5333,K1,90.52361128999786,0,1
2025-01-19 12:25:00,5334,K1,82.86302102954296,0,4
2025-01-19 12:30:00,5335,K5,91.17444287252133,1,2
2025-01-19 12:35:00,5336,K6,87.81375477357815,0,1
2025-01-19 12:40:00,5337,K5,95.61429153383678,0,3
2025-01-19 12:45:00,5338,K4,89.11028089583021,1,4
2025-01-19 12:50:00,5339,K1,98.54263842527972,1,2
2025-01-19 12:55:00,5340,K2,90.87330703272053,1,3
2025-01-19 13:00:00,5341,K5,87.716088706997,0,1
2025-01-19 13:05:00,5342,K2,91.18745363274468,0,4
2025-01-19 13:10:00,5343,K3,86.64903727142261,0,4
2025-01-19 13:15:00,5344,K6,92.91471366606133,0,2
2025-01-19 13:20:00,5345,K4,93.34903651214002,1,3
2025-01-19 13:25:00,5346,K5,89.59166148750708,0,1
2025-01-19 13:30:00,5347,K5,88.67051585555355,1,3
2025-01-19 13:35:00,5348,K2,84.60410125667191,1,4
2025-01-19 13:40:00,5349,K3,89.17170740157462,0,4
2025-01-19 13:45:00,5350,K4,82.03874712448412,0,2
2025-01-19 13:50:00,5351,K3,90.22755267251705,0,4
2025-01-19 13:55:00,5352,K2,88.05273901071249,0,2
2025-01-19 14:00:00,5353,K5,80.00696455771168,1,4
2025-01-19 14:05:00,5354,K2,85.83405571498724,0,2
2025-01-19 14:10:00,5355,K6,88.77443210153366,0,4
2025-01-19 14:15:00,5356,K6,81.38676659200422,0,1
2025-01-19 14:20:00,5357,K1,85.11537948472753,0,1
2025-01-19 14:25:00,5358,K4,83.40845349478683,0,2
2025-01-19 14:30:00,5359,K6,99.59676799641241,1,3
2025-01-19 14:35:00,5360,K5,96.44152896046909,0,2
2025-01-19 14:40:00,5361,K4,85.20210105468816,0,1
2025-01-19 14:45:00,5362,K2,88.58685663898612,0,2
2025-01-19 14:50:00,5363,K5,97.0814569373888,1,4
2025-01-19 14:55:00,5364,K6,80.72032486169559,0,3
2025-01-19 15:00:00,5365,K1,89.13354203473106,0,2
2025-01-19 15:05:00,5366,K2,82.29433509765845,0,4
2025-01-19 15:10:00,5367,K3,90.08393015080595,0,3
2025-01-19 15:15:00,5368,K5,95.8674099776348,0,4
2025-01-19 15:20:00,5369,K5,86.03124254764856,0,1
2025-01-19 15:25:00,5370,K2,97.0211055889052,1,4
2025-01-19 15:30:00,5371,K6,86.64282931110544,0,1
2025-01-19 15:35:00,5372,K5,87.33985511839819,0,3
2025-01-19 15:40:00,5373,K5,84.25972373909136,1,1
2025-01-19 15:45:00,5374,K1,94.08707447708466,0,2
2025-01-19 15:50:00,5375,K4,87.93193421079455,0,2
2025-01-19 15:55:00,5376,K2,99.25042892853217,0,1
2025-01-19 16:00:00,5377,K1,90.87123820782281,0,2
2025-01-19 16:05:00,5378,K2,99.4365691632358,0,2
2025-01-19 16:10:00,5379,K5,98.32912564643799,1,2
2025-01-19 16:15:00,5380,K4,89.3970920442167,1,1
2025-01-19 16:20:00,5381,K3,98.31716349814425,0,1
2025-01-19 16:25:00,5382,K3,84.3569538773267,1,1
2025-01-19 16:30:00,5383,K5,88.3914806061403,0,2
2025-01-19 16:35:00,5384,K4,97.57035071946227,0,4
2025-01-19 16:40:00,5385,K5,84.81077530633897,0,2
2025-01-19 16:45:00,5386,K1,84.07370197100782,1,3
2025-01-19 16:50:00,5387,K1,80.47650927563714,0,1
2025-01-19 16:55:00,5388,K5,83.85646876132671,0,2
2025-01-19 17:00:00,5389,K1,83.6597795985202,0,1
2025-01-19 17:05:00,5390,K5,99.49436544601119,0,3
2025-01-19 17:10:00,5391,K5,96.50640479380294,0,1
2025-01-19 17:15:00,5392,K2,84.13200905999311,0,2
2025-01-19 17:20:00,5393,K3,91.51556874738861,0,2
2025-01-19 17:25:00,5394,K4,90.94149152526111,1,4
2025-01-19 17:30:00,5395,K4,84.88825399923738,1,4
2025-01-19 17:35:00,5396,K1,93.89544386317328,0,3
2025-01-19 17:40:00,5397,K6,99.82332552116961,0,4
2025-01-19 17:45:00,5398,K6,89.07280985597838,0,3
2025-01-19 17:50:00,5399,K5,98.62591300304135,1,4
2025-01-19 17:55:00,5400,K5,80.76896537523085,0,2
2025-01-19 18:00:00,5401,K6,95.53687642847707,0,1
2025-01-19 18:05:00,5402,K6,94.95623933239354,0,2
2025-01-19 18:10:00,5403,K3,83.7959796815902,1,2
2025-01-19 18:15:00,5404,K5,88.77940534659191,0,3
2025-01-19 18:20:00,5405,K6,85.92249783375217,1,2
2025-01-19 18:25:00,5406,K2,93.61272301917366,0,4
2025-01-19 18:30:00,5407,K5,85.81088935933961,0,3
2025-01-19 18:35:00,5408,K2,96.82778469851948,0,1
2025-01-19 18:40:00,5409,K1,86.63104207814884,0,2
2025-01-19 18:45:00,5410,K3,98.43904974327106,0,3
2025-01-19 18:50:00,5411,K3,80.22831769941652,1,1
2025-01-19 18:55:00,5412,K6,85.31519718339965,1,3
2025-01-19 19:00:00,5413,K3,94.86715208388614,1,1
2025-01-19 19:05:00,5414,K4,82.68623484931258,0,4
2025-01-19 19:10:00,5415,K1,96.53978303067097,1,4
2025-01-19 19:15:00,5416,K2,91.91637451934827,0,4
2025-01-19 19:20:00,5417,K3,98.36206197359074,0,3
2025-01-19 19:25:00,5418,K6,90.00431542241289,0,2
2025-01-19 19:30:00,5419,K5,83.2857757080527,1,1
2025-01-19 19:35:00,5420,K4,90.20700075581368,1,3
2025-01-19 19:40:00,5421,K5,98.17225112251253,1,2
2025-01-19 19:45:00,5422,K4,85.3022866667632,1,2
2025-01-19 19:50:00,5423,K3,93.51392917198794,1,3
2025-01-19 19:55:00,5424,K3,80.84978312480904,1,4
2025-01-19 20:00:00,5425,K5,94.25160882025358,1,2
2025-01-19 20:05:00,5426,K1,88.31771637821818,0,1
2025-01-19 20:10:00,5427,K2,83.56452584170358,0,2
2025-01-19 20:15:00,5428,K4,81.99210634623745,0,1
2025-01-19 20:20:00,5429,K1,89.53586928395802,0,4
2025-01-19 20:25:00,5430,K5,85.54102814379632,0,2
2025-01-19 20:30:00,5431,K1,90.83457315334779,0,1
2025-01-19 20:35:00,5432,K2,96.70251041276671,0,1
2025-01-19 20:40:00,5433,K3,84.20651762545037,0,1
2025-01-19 20:45:00,5434,K5,82.98058652156006,0,1
2025-01-19 20:50:00,5435,K5,83.7476083108159,1,1
2025-01-19 20:55:00,5436,K6,88.20444271310868,1,1
2025-01-19 21:00:00,5437,K1,97.38646928603335,0,3
2025-01-19 21:05:00,5438,K2,85.68896870495229,1,2
2025-01-19 21:10:00,5439,K4,88.61625472753444,0,4
2025-01-19 21:15:00,5440,K4,92.27013710088585,1,1
2025-01-19 21:20:00,5441,K6,83.64468495534345,0,3
2025-01-19 21:25:00,5442,K3,90.94811423019635,0,3
2025-01-19 21:30:00,5443,K2,88.60268630578004,0,4
2025-01-19 21:35:00,5444,K5,91.58322149343866,0,2
2025-01-19 21:40:00,5445,K4,84.20785448225746,1,2
2025-01-19 21:45:00,5446,K4,87.80066005165088,0,1
2025-01-19 21:50:00,5447,K1,93.00660960950258,0,3
2025-01-19 21:55:00,5448,K5,98.47062225746103,0,3
2025-01-19 22:00:00,5449,K3,95.44051609972905,0,2
2025-01-19 22:05:00,5450,K3,92.58736562225559,1,3
2025-01-19 22:10:00,5451,K4,84.4807349027286,1,2
2025-01-19 22:15:00,5452,K5,84.63273946880659,0,4
2025-01-19 22:20:00,5453,K4,82.05761256911795,0,2
2025-01-19 22:25:00,5454,K1,80.10272287930079,0,4
2025-01-19 22:30:00,5455,K3,82.88402999118043,1,1
2025-01-19 22:35:00,5456,K6,91.36217921806293,0,3
2025-01-19 22:40:00,5457,K4,89.03772815140334,0,3
2025-01-19 22:45:00,5458,K5,90.26663505969468,0,1
2025-01-19 22:50:00,5459,K4,93.21770293617767,0,2
2025-01-19 22:55:00,5460,K4,93.45965652212426,0,2
2025-01-19 23:00:00,5461,K3,80.85002934334882,1,1
2025-01-19 23:05:00,5462,K6,87.75211708530256,0,2
2025-01-19 23:10:00,5463,K6,98.40760405918702,0,3
2025-01-19 23:15:00,5464,K4,80.03196618850957,0,4
2025-01-19 23:20:00,5465,K4,96.27832751973475,0,3
2025-01-19 23:25:00,5466,K4,90.37462911170304,0,1
2025-01-19 23:30:00,5467,K1,90.4927215103568,1,4
2025-01-19 23:35:00,5468,K3,84.41758962892443,1,2
2025-01-19 23:40:00,5469,K2,82.6950052969887,1,4
2025-01-19 23:45:00,5470,K5,99.29366141710837,0,2
2025-01-19 23:50:00,5471,K4,92.51872243167284,0,1
2025-01-19 23:55:00,5472,K5,93.47921239686573,1,3
2025-01-20 00:00:00,5473,K1,95.16762320214005,0,3
2025-01-20 00:05:00,5474,K5,92.98573190977686,0,2
2025-01-20 00:10:00,5475,K4,82.35004479258328,0,4
2025-01-20 00:15:00,5476,K3,95.66444804051523,0,1
2025-01-20 00:20:00,5477,K1,92.3160107093978,1,2
2025-01-20 00:25:00,5478,K1,82.608652038289,0,2
2025-01-20 00:30:00,5479,K6,96.04261940722571,0,1
2025-01-20 00:35:00,5480,K1,86.30733381314775,0,3
2025-01-20 00:40:00,5481,K3,87.03853247509998,1,3
2025-01-20 00:45:00,5482,K2,97.33541989618142,0,1
2025-01-20 00:50:00,5483,K2,93.68810040685048,0,4
2025-01-20 00:55:00,5484,K1,95.51502240166124,0,4
2025-01-20 01:00:00,5485,K3,91.63863898496518,0,3
2025-01-20 01:05:00,5486,K1,95.56616877886817,1,2
2025-01-20 01:10:00,5487,K1,81.28661327243194,1,1
2025-01-20 01:15:00,5488,K5,87.3876695866852,1,2
2025-01-20 01:20:00,5489,K5,99.61059356390284,0,4
2025-01-20 01:25:00,5490,K1,99.3443362515071,1,4
2025-01-20 01:30:00,5491,K2,97.17741255167736,0,4
2025-01-20 01:35:00,5492,K6,97.34547767969423,0,1
2025-01-20 01:40:00,5493,K5,90.12501300671573,0,4
2025-01-20 01:45:00,5494,K1,95.92187158986431,0,3
2025-01-20 01:50:00,5495,K2,95.23334691789009,0,3
2025-01-20 01:55:00,5496,K2,94.2733895661858,1,2
2025-01-20 02:00:00,5497,K4,91.93527777675259,1,4
2025-01-20 02:05:00,5498,K4,86.78066535209524,0,4
2025-01-20 02:10:00,5499,K5,84.60189928351566,0,1
2025-01-20 02:15:00,5500,K6,83.83469304157575,0,2
2025-01-20 02:20:00,5501,K1,95.077151834672,0,2
2025-01-20 02:25:00,5502,K2,80.789826350012,0,4
2025-01-20 02:30:00,5503,K4,80.95650774137546,1,3
2025-01-20 02:35:00,5504,K6,93.69673923632782,0,3
2025-01-20 02:40:00,5505,K4,92.14150471350021,1,1
2025-01-20 02:45:00,5506,K4,99.15780309646084,0,2
2025-01-20 02:50:00,5507,K4,86.66076560395365,0,2
2025-01-20 02:55:00,5508,K5,91.43339417209724,1,3
2025-01-20 03:00:00,5509,K2,84.27800406263476,1,2
2025-01-20 03:05:00,5510,K4,99.44029678379763,1,2
2025-01-20 03:10:00,5511,K5,82.96466438096216,0,3
2025-01-20 03:15:00,5512,K6,98.03017075005994,0,2
2025-01-20 03:20:00,5513,K5,95.31029792829709,0,4
2025-01-20 03:25:00,5514,K4,93.27113247686528,1,2
2025-01-20 03:30:00,5515,K2,80.65674597499154,0,4
2025-01-20 03:35:00,5516,K1,90.06295374965573,0,2
2025-01-20 03:40:00,5517,K5,80.43636691903836,1,1
2025-01-20 03:45:00,5518,K6,95.42051284350902,0,4
2025-01-20 03:50:00,5519,K5,82.15669029560236,0,3
2025-01-20 03:55:00,5520,K4,90.20040122158426,0,4
2025-01-20 04:00:00,5521,K2,83.06107245239964,0,3
2025-01-20 04:05:00,5522,K2,93.58838654054964,0,4
2025-01-20 04:10:00,5523,K1,94.94576306855735,0,1
2025-01-20 04:15:00,5524,K4,81.49190390850498,0,2
2025-01-20 04:20:00,5525,K4,94.63519716553077,0,3
2025-01-20 04:25:00,5526,K2,80.29255617646817,1,4
2025-01-20 04:30:00,5527,K5,96.48888552324912,0,4
2025-01-20 04:35:00,5528,K1,83.94705146511896,0,1
2025-01-20 04:40:00,5529,K6,82.96073805942575,0,2
2025-01-20 04:45:00,5530,K1,87.83419421371904,0,4
2025-01-20 04:50:00,5531,K4,94.22106262258066,0,4
2025-01-20 04:55:00,5532,K4,98.0038098696955,1,1
2025-01-20 05:00:00,5533,K1,93.14702842370227,1,2
2025-01-20 05:05:00,5534,K2,85.57513714677123,1,1
2025-01-20 05:10:00,5535,K1,97.42049690405038,0,2
2025-01-20 05:15:00,5536,K5,85.1737044805342,0,2
2025-01-20 05:20:00,5537,K5,92.42161951903225,0,4
2025-01-20 05:25:00,5538,K2,83.23400961352866,0,2
2025-01-20 05:30:00,5539,K4,91.88084029684524,0,4
2025-01-20 05:35:00,5540,K4,83.86489702251953,0,3
2025-01-20 05:40:00,5541,K1,92.79792900927849,0,3
2025-01-20 05:45:00,5542,K6,84.95800725407506,0,3
2025-01-20 05:50:00,5543,K1,88.75048808940821,0,4
2025-01-20 05:55:00,5544,K3,86.04859576776852,0,2
2025-01-20 06:00:00,5545,K3,97.43020776279059,0,3
2025-01-20 06:05:00,5546,K1,92.69592079480454,0,4
2025-01-20 06:10:00,5547,K2,99.89100153863123,0,4
2025-01-20 06:15:00,5548,K4,85.17176089297098,1,3
2025-01-20 06:20:00,5549,K6,91.98841501978245,0,1
2025-01-20 06:25:00,5550,K4,91.0382557224556,0,4
2025-01-20 06:30:00,5551,K5,92.65238554519443,0,2
2025-01-20 06:35:00,5552,K3,83.51188341038036,1,1
2025-01-20 06:40:00,5553,K3,94.50576384133205,0,3
2025-01-20 06:45:00,5554,K6,82.27252898255938,0,2
2025-01-20 06:50:00,5555,K3,97.3036004287133,0,4
2025-01-20 06:55:00,5556,K2,95.3297508123332,1,4
2025-01-20 07:00:00,5557,K6,95.12720134941242,0,4
2025-01-20 07:05:00,5558,K6,90.15778782009961,0,1
2025-01-20 07:10:00,5559,K1,83.60226976688536,1,2
2025-01-20 07:15:00,5560,K3,80.12620639922768,0,3
2025-01-20 07:20:00,5561,K2,88.84337395446494,0,4
2025-01-20 07:25:00,5562,K5,80.71851190291657,1,2
2025-01-20 07:30:00,5563,K1,85.19847288948736,0,3
2025-01-20 07:35:00,5564,K1,84.77324222486604,0,4
2025-01-20 07:40:00,5565,K2,87.24759639362536,1,2
2025-01-20 07:45:00,5566,K5,88.2296435033264,1,3
2025-01-20 07:50:00,5567,K4,86.10440097997919,0,2
2025-01-20 07:55:00,5568,K3,96.30080796931034,0,3
2025-01-20 08:00:00,5569,K6,82.7611607081685,0,1
2025-01-20 08:05:00,5570,K4,90.08699067656443,0,1
2025-01-20 08:10:00,5571,K4,85.00856904910933,0,3
2025-01-20 08:15:00,5572,K3,94.56193301319301,1,3
2025-01-20 08:20:00,5573,K2,91.23197630258778,0,2
2025-01-20 08:25:00,5574,K6,94.60432616357265,0,1
2025-01-20 08:30:00,5575,K6,83.5251111561392,0,1
2025-01-20 08:35:00,5576,K6,97.53635378026641,1,4
2025-01-20 08:40:00,5577,K6,84.74454823942352,0,2
2025-01-20 08:45:00,5578,K6,97.30745242284459,1,4
2025-01-20 08:50:00,5579,K3,87.07077431066068,1,4
2025-01-20 08:55:00,5580,K6,89.95747374827391,1,4
2025-01-20 09:00:00,5581,K6,81.52704500411951,1,3
2025-01-20 09:05:00,5582,K5,92.27962230977596,0,3
2025-01-20 09:10:00,5583,K2,81.22619016327792,0,4
2025-01-20 09:15:00,5584,K5,81.55752149629271,1,1
2025-01-20 09:20:00,5585,K6,96.95846872312133,0,4
2025-01-20 09:25:00,5586,K3,96.24585605775073,0,2
2025-01-20 09:30:00,5587,K2,83.97426037888044,1,2
2025-01-20 09:35:00,5588,K4,90.56817564850624,0,4
2025-01-20 09:40:00,5589,K1,97.86933736045191,1,1
2025-01-20 09:45:00,5590,K1,83.89902025426446,0,4
2025-01-20 09:50:00,5591,K3,85.46658020804541,0,1
2025-01-20 09:55:00,5592,K1,84.30351349034268,0,4
2025-01-20 10:00:00,5593,K3,87.70339332796159,1,4
2025-01-20 10:05:00,5594,K4,99.05042727933761,0,1
2025-01-20 10:10:00,5595,K6,92.18141374856289,0,3
2025-01-20 10:15:00,5596,K5,88.10237956953188,1,1
2025-01-20 10:20:00,5597,K4,87.68436441891257,1,3
2025-01-20 10:25:00,5598,K4,88.14030809587612,0,3
2025-01-20 10:30:00,5599,K4,93.72700131728939,1,3
2025-01-20 10:35:00,5600,K4,98.93144530118295,1,1
2025-01-20 10:40:00,5601,K5,92.96521074912252,0,4
2025-01-20 10:45:00,5602,K3,98.78662060825538,0,4
2025-01-20 10:50:00,5603,K6,99.58663678743439,0,4
2025-01-20 10:55:00,5604,K2,94.75745598626278,0,3
2025-01-20 11:00:00,5605,K2,87.61479079152284,0,1
2025-01-20 11:05:00,5606,K5,89.35154007773318,0,2
2025-01-20 11:10:00,5607,K2,87.12247504800544,0,1
2025-01-20 11:15:00,5608,K5,90.07862060103608,1,3
2025-01-20 11:20:00,5609,K1,83.51368607603358,0,2
2025-01-20 11:25:00,5610,K1,98.59637421896167,0,4
2025-01-20 11:30:00,5611,K6,86.80182985853284,0,4
2025-01-20 11:35:00,5612,K2,93.56909177815695,0,3
2025-01-20 11:40:00,5613,K1,81.64072836690477,0,3
2025-01-20 11:45:00,5614,K6,86.22437343869966,0,2
2025-01-20 11:50:00,5615,K6,94.44585557707092,0,2
2025-01-20 11:55:00,5616,K5,85.77657354634569,0,2
2025-01-20 12:00:00,5617,K5,88.05229980387918,0,2
